_id,name,timestamp,free_bikes,empty_slots
675c503631063ed89b47ac31,Centro Cívico Monelos,2024-12-13 15:18:14.015,2,13
675c507229e41621fae3069a,Avenida de Arteixo,2024-12-13 15:19:14.815,0,15
675c507229e41621fae3069b,Mercado de Monte Alto,2024-12-13 15:19:14.815,2,13
675c507229e41621fae3069c,Los Rosales,2024-12-13 15:19:14.815,0,25
675c507229e41621fae3069d,Plaza de Portugal,2024-12-13 15:19:14.815,2,17
675c507229e41621fae3069e,Ventorrillo,2024-12-13 15:19:14.815,2,15
675c507229e41621fae3069f,Cd Castrillón,2024-12-13 15:19:14.815,5,10
675c507229e41621fae306a0, Pablo Picasso,2024-12-13 15:19:14.815,7,12
675c507229e41621fae306a1,Barrio de las Flores,2024-12-13 15:19:14.815,9,14
675c507229e41621fae306a2,Torre de Hércules,2024-12-13 15:19:14.815,9,6
675c507229e41621fae306a3,Campo de Marte,2024-12-13 15:19:14.815,0,15
675c507229e41621fae306a4,Hospital Abente y Lago,2024-12-13 15:19:14.815,1,14
675c507229e41621fae306a5,Plaza de Tabacos,2024-12-13 15:19:14.815,15,4
675c507229e41621fae306a6,Casa del Agua,2024-12-13 15:19:14.815,7,9
675c507229e41621fae306a7,Plaza De Pontevedra,2024-12-13 15:19:14.815,4,23
675c507229e41621fae306a8,Estación Autobuses,2024-12-13 15:19:14.815,7,8
675c507229e41621fae306a9,Orillamar,2024-12-13 15:19:14.815,0,15
675c507229e41621fae306aa,Aquarium,2024-12-13 15:19:14.815,6,8
675c507229e41621fae306ab,Parque de Oza,2024-12-13 15:19:14.815,5,10
675c507229e41621fae306ac,Aparcamiento Matogrande,2024-12-13 15:19:14.815,8,7
675c507229e41621fae306ad,Agrela,2024-12-13 15:19:14.815,10,12
675c507229e41621fae306ae,Paseo de Los Puentes,2024-12-13 15:19:14.815,1,16
675c507229e41621fae306af,Ágora,2024-12-13 15:19:14.815,8,15
675c507229e41621fae306b0,Campo de La Leña (Plaza De España),2024-12-13 15:19:14.815,0,14
675c507229e41621fae306b1,Cuatro Caminos,2024-12-13 15:19:14.815,6,16
675c507229e41621fae306b2,Puerto - Palexco,2024-12-13 15:19:14.815,7,8
675c507229e41621fae306b3,Expocoruna,2024-12-13 15:19:14.815,9,10
675c507229e41621fae306b4,Plaza Recife,2024-12-13 15:19:14.815,10,3
675c507229e41621fae306b5,Plaza de San Rosendo,2024-12-13 15:19:14.815,1,14
675c507229e41621fae306b6,Puerta Real,2024-12-13 15:19:14.815,5,18
675c507229e41621fae306b7,Plaza de Conchiñas,2024-12-13 15:19:14.815,1,14
675c507229e41621fae306b8,Estación Tren,2024-12-13 15:19:14.815,1,14
